image_path,p0,p1,p2
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167533801_2.jpg,0.01717366836965084,0.06680695712566376,0.9160193800926208
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167533889_2.jpg,4.0418854041490704e-05,0.0034185766708105803,0.9965409636497498
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534011_2.jpg,0.9999998807907104,1.6826656690227537e-07,1.160004359235245e-08
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534220_2.jpg,0.044286273419857025,0.18162786960601807,0.7740859389305115
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534392_2.jpg,0.9998624324798584,0.00010206636943621561,3.547902451828122e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534432_2.jpg,0.9999631643295288,2.3579275875817984e-05,1.3252455573820043e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534614_2.jpg,0.00011196244304301217,0.006887066178023815,0.9930009841918945
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534668_2.jpg,0.9993866682052612,0.0004994036280550063,0.00011387020640540868
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534944_2.jpg,0.997458279132843,0.0016482281498610973,0.0008934287470765412
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535041_2.jpg,0.9963163137435913,0.0029866606928408146,0.0006968844099901617
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535100_2.jpg,0.0016144736437126994,0.02615843527019024,0.9722270965576172
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535133_2.jpg,0.9999141693115234,7.827351510059088e-05,7.474243375327205e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535183_2.jpg,0.9999589920043945,3.1279243557946756e-05,9.76492628979031e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535264_2.jpg,0.9999746084213257,1.7839576685219072e-05,7.563006874988787e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535451_2.jpg,0.9999920129776001,6.999030119914096e-06,9.837403922574595e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629528_2.jpg,0.9999991655349731,6.174284408189123e-07,2.8758498160641466e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629586_2.jpg,0.9768303632736206,0.016420232132077217,0.006749349180608988
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629667_2.jpg,0.9996689558029175,0.00011938607349293306,0.00021167247905395925
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629714_2.jpg,0.9941715598106384,0.0046552615240216255,0.0011732337297871709
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629764_2.jpg,0.9983870983123779,0.0006469794316217303,0.0009659590432420373
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629901_2.jpg,0.9999710321426392,1.7380734789185226e-05,1.1605990039242897e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167630105_2.jpg,0.9999592304229736,3.3163552870973945e-05,7.605702649016166e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167630167_2.jpg,0.864942729473114,0.07830267399549484,0.05675460025668144
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631302_2.jpg,0.9998799562454224,8.417784556513652e-05,3.5839166230289266e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631397_2.jpg,0.9982643723487854,0.0013024110812693834,0.00043324014404788613
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631488_2.jpg,0.9999839067459106,1.2889371646451764e-05,3.2345999443350593e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631605_2.jpg,0.9999992847442627,5.087903787170944e-07,2.253400595009225e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631888_2.jpg,0.9987743496894836,0.0009229187853634357,0.00030265742680057883
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631999_2.jpg,0.9999967813491821,1.542107042951102e-06,1.6528198329979205e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632143_2.jpg,0.999933123588562,3.425521936151199e-05,3.2705891499063e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632297_2.jpg,0.9999912977218628,4.767420705320546e-06,3.915795787179377e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632355_2.jpg,0.8265393972396851,0.10998387634754181,0.06347677111625671
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632428_2.jpg,0.9999949932098389,3.448020152063691e-06,1.5640051742593641e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632678_2.jpg,0.9999947547912598,4.2160609154962e-06,1.0868999424928916e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632872_2.jpg,0.5992952585220337,0.18490396440029144,0.21580080687999725
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632917_2.jpg,0.9999998807907104,4.580622459116057e-08,9.473338025145495e-08
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632993_2.jpg,0.9978336691856384,0.001423289068043232,0.0007431425037793815
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167633038_2.jpg,0.879450261592865,0.07525403052568436,0.04529578238725662
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167633143_2.jpg,0.9984111785888672,0.0007705193129368126,0.0008182868477888405
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167721142_2.jpg,0.7542227506637573,0.12517090141773224,0.12060637027025223
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167721535_2.jpg,0.9974568486213684,0.0022906481754034758,0.00025257261586375535
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167721652_2.jpg,0.9842789769172668,0.012663420289754868,0.0030576451681554317
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722272_2.jpg,0.06014487147331238,0.04938248172402382,0.8904725909233093
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722482_2.jpg,0.9999735355377197,2.1595749785774387e-05,4.89505464429385e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722539_2.jpg,0.9904748797416687,0.008532593958079815,0.0009924911428242922
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722663_2.jpg,0.9999747276306152,2.398712604190223e-05,1.2880387885161326e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722711_2.jpg,0.6152079105377197,0.21505996584892273,0.16973215341567993
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722753_2.jpg,0.9917951226234436,0.005200561136007309,0.0030043204315006733
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722822_2.jpg,0.9994109869003296,0.0005385628901422024,5.046369551564567e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723028_2.jpg,0.9999934434890747,6.00405201112153e-06,5.789476631434809e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723092_2.jpg,0.9984071850776672,0.0013254063669592142,0.00026741393958218396
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723161_2.jpg,0.6275583505630493,0.07093940675258636,0.3015022277832031
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723664_2.jpg,0.9999908208847046,8.251961844507605e-06,9.973762189474655e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723737_2.jpg,0.9985296726226807,0.000548648473341018,0.0009216531761921942
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723787_2.jpg,0.9999685287475586,2.6099643946508877e-05,5.359593160392251e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723846_2.jpg,0.9995548129081726,0.00028940787888132036,0.00015576275472994894
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168093720_2.jpg,0.0035482305102050304,0.0750366747379303,0.9214150905609131
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168094096_2.jpg,0.48959237337112427,0.20393823087215424,0.3064694404602051
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168094187_2.jpg,0.9999518394470215,3.189092967659235e-05,1.6185180356842466e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168383172_2.jpg,0.9819785952568054,0.011267280206084251,0.006754148751497269
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168454839_2.jpg,0.7472084164619446,0.04803851619362831,0.2047531008720398
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168455017_2.jpg,0.9995706677436829,0.00034144989331252873,8.782265649642795e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168455607_2.jpg,0.985895574092865,0.007765425369143486,0.006338965147733688
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168455742_2.jpg,0.021965401247143745,0.10433311760425568,0.8737014532089233
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456174_2.jpg,0.9999967813491821,2.015178552028374e-06,1.1936760984099237e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456300_2.jpg,0.9999738931655884,2.2417711079469882e-05,3.6666613141278503e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456479_2.jpg,0.9999911785125732,8.12217786005931e-06,6.764077511434152e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456546_2.jpg,0.9999988079071045,1.0678473927328014e-06,9.597454919685333e-08
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456646_2.jpg,0.9970531463623047,0.001922128489241004,0.0010246606543660164
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456714_2.jpg,0.9999759197235107,2.263442729599774e-05,1.3853516520612175e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456844_2.jpg,0.9999655485153198,3.0139963200781494e-05,4.2971996663254686e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456919_2.jpg,0.9998074173927307,0.00011297591117909178,7.96463864389807e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457124_2.jpg,0.984455943107605,0.011691813357174397,0.0038521781098097563
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457191_2.jpg,0.9503406286239624,0.03654692694544792,0.01311242301017046
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457332_2.jpg,0.9975764155387878,0.001902744290418923,0.0005209100781939924
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457502_2.jpg,0.9977614879608154,0.0018483478343114257,0.00039010646287351847
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457565_2.jpg,0.9997047781944275,0.00022773395176045597,6.74941620673053e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457743_2.jpg,0.9400639533996582,0.032468508929014206,0.02746758423745632
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457815_2.jpg,5.2258492360124364e-06,0.0019472583662718534,0.9980474710464478
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168458027_2.jpg,0.999822199344635,0.00015558925224468112,2.2295262169791386e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168458444_2.jpg,0.9999686479568481,2.8272736017243005e-05,3.1392314667755272e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168458611_2.jpg,0.9999210834503174,7.105406984919682e-05,7.88606939750025e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168458691_2.jpg,0.9999427795410156,4.065030952915549e-05,1.6594010958215222e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168628471_2.jpg,0.04596120864152908,0.17502595484256744,0.7790127992630005
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168744518_2.jpg,0.9999940395355225,2.8065883270755876e-06,3.0759326818952104e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168832419_2.jpg,0.9323410391807556,0.04100886732339859,0.02665000781416893
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168832730_2.jpg,0.9998093247413635,0.00014005598495714366,5.0655398808885366e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168832908_2.jpg,0.9465905427932739,0.031552523374557495,0.021856844425201416
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833026_2.jpg,0.9999940395355225,3.312170520075597e-06,2.625480419737869e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833274_2.jpg,0.9993396401405334,0.0004324652545619756,0.00022790840012021363
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833409_2.jpg,7.582757825730368e-05,0.026568392291665077,0.973355770111084
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833562_2.jpg,0.9787391424179077,0.014398159459233284,0.0068626487627625465
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833624_2.jpg,0.9999839067459106,1.263215108338045e-05,3.5041439332417212e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833943_2.jpg,0.9999963045120239,1.3908950222685235e-06,2.2427802832680754e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834028_2.jpg,0.9356682300567627,0.03458929806947708,0.02974245510995388
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834179_2.jpg,0.9178043603897095,0.05642009526491165,0.02577558532357216
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834240_2.jpg,0.9998548030853271,9.437688277103007e-05,5.074498403701e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834820_2.jpg,0.9813293218612671,0.013569123111665249,0.005101591348648071
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834944_2.jpg,0.99998939037323,8.054638783505652e-06,2.4946775738499127e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835016_2.jpg,0.9999949932098389,2.7972650968877133e-06,2.314475977982511e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835063_2.jpg,0.9998568296432495,0.00011474044731585309,2.8340080461930484e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835149_2.jpg,0.9999828338623047,1.1922946214326657e-05,5.302727458911249e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835343_2.jpg,0.9995498061180115,0.0003174802986904979,0.00013277327525429428
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835536_2.jpg,0.9768972396850586,0.008180767297744751,0.014921966008841991
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835783_2.jpg,0.9988723397254944,0.0010255761444568634,0.00010207942978013307
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836034_2.jpg,0.016129696741700172,0.07650993019342422,0.9073604345321655
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836192_2.jpg,0.7304487228393555,0.14474906027317047,0.12480226159095764
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836255_2.jpg,0.0014942057896405458,0.0945231094956398,0.9039826393127441
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836309_2.jpg,0.9999898672103882,7.2869297582656145e-06,2.8168894914415432e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836354_2.jpg,0.8518626689910889,0.06047360226511955,0.08766372501850128
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168866522_2.jpg,0.997765064239502,0.0011734728468582034,0.0010613978374749422
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168866893_2.jpg,0.9989303946495056,0.0009559101308695972,0.00011374572932254523
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168918533_2.jpg,0.9999997615814209,2.2533886578912643e-07,5.42821219084999e-08
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168918598_2.jpg,0.3106679320335388,0.17555572092533112,0.5137763023376465
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919075_2.jpg,0.9999986886978149,1.1463999953775783e-06,1.1811128075578381e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919107_2.jpg,0.9998799562454224,9.703884279588237e-05,2.3011518351268023e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919213_2.jpg,0.680777907371521,0.1547168642282486,0.1645052284002304
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919452_2.jpg,0.2531118094921112,0.2914339303970337,0.4554542899131775
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919627_2.jpg,1.0,5.376507772325567e-08,8.952641405990391e-10
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919683_2.jpg,0.9999701976776123,2.7591382604441606e-05,2.2606975562666776e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919705_2.jpg,0.9999780654907227,2.116544419550337e-05,6.870925517432624e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919786_2.jpg,0.802856981754303,0.11658861488103867,0.08055435866117477
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919823_2.jpg,0.9999922513961792,6.907490387675352e-06,8.219146820920287e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920043_2.jpg,1.8203201761934906e-05,0.0033685327507555485,0.9966133236885071
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920124_2.jpg,0.9999724626541138,2.398759897914715e-05,3.539976205502171e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920191_2.jpg,0.9900606870651245,0.007449958007782698,0.002489343285560608
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920235_2.jpg,0.6520897746086121,0.17849482595920563,0.1694153994321823
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920411_2.jpg,0.9999830722808838,1.5871384675847366e-05,1.0266738854625146e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920455_2.jpg,0.9999947547912598,4.953271854901686e-06,2.773907112896268e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920517_2.jpg,0.9999984502792358,1.2476551773943356e-06,4.1469749589850835e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920735_2.jpg,0.9999960660934448,3.830365130852442e-06,1.3256341446776787e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920785_2.jpg,0.3341543674468994,0.3080149292945862,0.357830673456192
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920817_2.jpg,0.9963697195053101,0.0028864943888038397,0.0007438124739564955
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920868_2.jpg,0.9985384941101074,0.0012183054350316525,0.000243216723902151
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168921000_2.jpg,0.9999802112579346,1.584396704856772e-05,3.879799351125257e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168922278_2.jpg,0.0013749219942837954,0.015238706022500992,0.9833863377571106
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168922339_2.jpg,0.9999704360961914,2.7379333914723247e-05,2.190704890381312e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168922566_2.jpg,0.999977707862854,2.1040217689005658e-05,1.14067461254308e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169011637_2.jpg,2.0120603949180804e-05,0.0038421545177698135,0.996137797832489
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169011804_2.jpg,0.6863728165626526,0.19880445301532745,0.11482269316911697
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012026_2.jpg,0.9998738765716553,7.124993862817064e-05,5.4782609367975965e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012370_2.jpg,0.9969493746757507,0.002348085166886449,0.0007025692029856145
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012588_2.jpg,0.9999985694885254,7.478064958377217e-07,7.4803261895795e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012646_2.jpg,0.999462902545929,0.00020484736887738109,0.0003322401607874781
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012720_2.jpg,0.9999805688858032,1.4697799997520633e-05,4.802689545613248e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169013080_2.jpg,0.00018766894936561584,0.010328690521419048,0.989483654499054
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169013204_2.jpg,0.9658726453781128,0.027506493031978607,0.006620819680392742
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169013423_2.jpg,0.012110290117561817,0.01610437035560608,0.971785306930542
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014456_2.jpg,0.9933359622955322,0.003385813906788826,0.0032782242633402348
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014668_2.jpg,0.9999629259109497,3.096528962487355e-05,6.116373242548434e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014717_2.jpg,0.996253252029419,0.0016952608712017536,0.002051515271887183
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014785_2.jpg,0.9999983310699463,1.3703843251278158e-06,4.037711391902121e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014865_2.jpg,0.9999858140945435,8.445779712928925e-06,5.756803147960454e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014938_2.jpg,0.9999997615814209,1.4702160910928797e-07,1.6530414370663493e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169015238_2.jpg,0.9965975880622864,0.0015924223698675632,0.0018099263543263078
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169015269_2.jpg,0.0012765811989083886,0.07089196145534515,0.9278314113616943
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169015300_2.jpg,0.9999498128890991,3.825017120107077e-05,1.1939848263864405e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169015347_2.jpg,0.9999728202819824,1.2858768968726508e-05,1.4323913092084695e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169108996_2.jpg,0.9999984502792358,1.3776792684438988e-06,9.447809645735106e-08
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109054_2.jpg,0.0019366813357919455,0.031169014051556587,0.9668943285942078
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109192_2.jpg,0.9999568462371826,4.122945756535046e-05,1.9332087504153606e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109328_2.jpg,0.9999964237213135,2.9362445275182836e-06,6.294747549873136e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109565_2.jpg,0.999761164188385,0.0002010168827837333,3.7834128306712955e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109645_2.jpg,1.0,1.3192054393318386e-10,3.3971721377819286e-13
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169114588_2.jpg,0.07768689841032028,0.159377783536911,0.7629352807998657
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169114650_2.jpg,0.9984174966812134,0.0012876284308731556,0.00029479083605110645
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169114787_2.jpg,0.9998185038566589,0.00017307765665464103,8.451053872704506e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169114896_2.jpg,0.9997507929801941,0.000191091385204345,5.8123889175476506e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169115134_2.jpg,0.003018690040335059,0.022584544494748116,0.9743967652320862
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119527_2.jpg,0.3428960144519806,0.3514324724674225,0.30567148327827454
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119574_2.jpg,0.9999973773956299,2.484653805367998e-06,1.4826298411207972e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119653_2.jpg,0.9999992847442627,3.4640910939742753e-07,3.004847428655921e-07
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119703_2.jpg,0.9996564388275146,0.00023303473426494747,0.00011046039435314015
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119785_2.jpg,0.9998216032981873,0.00015041150618344545,2.7994716219836846e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119941_2.jpg,0.9999268054962158,6.577000749530271e-05,7.341027867369121e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119986_2.jpg,0.9999616146087646,2.640334059833549e-05,1.2033842722303234e-05
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169120086_2.jpg,0.9999998807907104,1.280903205724826e-07,2.339088034375436e-09
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507171_2.jpg,0.9015126824378967,0.06438343971967697,0.03410389646887779
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507417_2.jpg,0.999302864074707,0.0004821890324819833,0.00021484676108229905
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507486_2.jpg,0.9754126071929932,0.01575472764670849,0.008832572028040886
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507570_2.jpg,0.9982458353042603,0.0007379534072242677,0.0010162118123844266
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507647_2.jpg,0.021883927285671234,0.2558489441871643,0.7222670912742615
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507722_2.jpg,0.9999939203262329,4.5283268264029175e-06,1.5280181742127752e-06
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507791_2.jpg,0.7694517374038696,0.11487790197134018,0.1156703308224678
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507895_2.jpg,0.9997438788414001,0.00020068108278792351,5.546324246097356e-05
