image_path,p0,p2
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167322850_2.jpg,0.14314444363117218,0.8568555116653442
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167322887_2.jpg,0.9924001693725586,0.007599828764796257
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167322951_2.jpg,0.8913576602935791,0.10864236205816269
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167323002_2.jpg,0.5370165109634399,0.46298348903656006
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167323100_2.jpg,0.9893173575401306,0.010682594031095505
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167323275_2.jpg,0.9945427179336548,0.005457268562167883
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167323319_2.jpg,0.9815555214881897,0.01844445988535881
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425039_2.jpg,0.33542540669441223,0.6645745038986206
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425112_2.jpg,0.33878257870674133,0.661217451095581
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425163_2.jpg,0.9904066920280457,0.009593282826244831
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425211_2.jpg,0.9720823764801025,0.027917664498090744
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425291_2.jpg,0.871154248714447,0.12884578108787537
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425372_2.jpg,0.6895272731781006,0.3104727566242218
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425416_2.jpg,0.15848147869110107,0.8415184617042542
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425715_2.jpg,0.8836559653282166,0.11634401232004166
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167425995_2.jpg,0.9984993934631348,0.001500593381933868
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167426157_2.jpg,0.9669461846351624,0.03305388614535332
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167426208_2.jpg,0.9986592531204224,0.0013407845981419086
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167426569_2.jpg,0.06664024293422699,0.9333597421646118
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167427320_2.jpg,0.25603771209716797,0.743962287902832
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167427362_2.jpg,0.9953060746192932,0.0046939547173678875
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167427673_2.jpg,0.9852745532989502,0.014725424349308014
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167427712_2.jpg,0.797418475151062,0.20258156955242157
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167531367_2.jpg,0.9621424078941345,0.0378575436770916
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167533664_2.jpg,0.9922860860824585,0.00771395955234766
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167533699_2.jpg,0.49695971608161926,0.5030403137207031
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167533801_2.jpg,0.43788477778434753,0.5621151924133301
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167533889_2.jpg,0.0023098892997950315,0.9976900815963745
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534011_2.jpg,0.9994719624519348,0.0005281012854538858
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534220_2.jpg,0.19009704887866974,0.8099029660224915
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534392_2.jpg,0.9867739677429199,0.013226045295596123
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534432_2.jpg,0.9813563823699951,0.018643567338585854
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534614_2.jpg,0.0018910141661763191,0.998108983039856
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534668_2.jpg,0.5657945275306702,0.43420541286468506
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167534944_2.jpg,0.9112733006477356,0.0887267142534256
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535041_2.jpg,0.3290833830833435,0.6709166765213013
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535100_2.jpg,0.03761639446020126,0.9623836278915405
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535133_2.jpg,0.9944381713867188,0.005561803933233023
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535183_2.jpg,0.9909144639968872,0.00908554345369339
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535264_2.jpg,0.9671534299850464,0.03284661844372749
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167535451_2.jpg,0.9786792397499084,0.02132083848118782
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629528_2.jpg,0.9993778467178345,0.0006221620715223253
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629586_2.jpg,0.688511073589325,0.3114889860153198
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629667_2.jpg,0.9808225035667419,0.019177468493580818
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629714_2.jpg,0.7431299686431885,0.2568700313568115
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629764_2.jpg,0.9917339086532593,0.008266103453934193
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167629901_2.jpg,0.9975221753120422,0.0024777904618531466
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167630105_2.jpg,0.9837155938148499,0.016284426674246788
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167630167_2.jpg,0.7361898422241211,0.2638101875782013
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631302_2.jpg,0.9955195188522339,0.004480499774217606
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631397_2.jpg,0.9854047894477844,0.014595198445022106
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631488_2.jpg,0.9890866279602051,0.01091330498456955
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631605_2.jpg,0.9974709749221802,0.002529007848352194
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631888_2.jpg,0.9781299829483032,0.021870022639632225
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167631999_2.jpg,0.9993416666984558,0.0006582794594578445
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632143_2.jpg,0.9995260238647461,0.0004739894066005945
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632297_2.jpg,0.9644199013710022,0.03558008372783661
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632355_2.jpg,0.9050710201263428,0.094929039478302
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632428_2.jpg,0.9974836707115173,0.002516414038836956
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632678_2.jpg,0.9971674084663391,0.0028325915336608887
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632872_2.jpg,0.812972366809845,0.1870276778936386
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632917_2.jpg,0.9983022212982178,0.0016976970946416259
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167632993_2.jpg,0.8771148324012756,0.12288517504930496
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167633038_2.jpg,0.3975183665752411,0.6024816632270813
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167633143_2.jpg,0.9063980579376221,0.09360198676586151
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167721142_2.jpg,0.4458692967891693,0.5541307330131531
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167721535_2.jpg,0.9615213871002197,0.03847859427332878
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167721652_2.jpg,0.9040418267250061,0.0959581658244133
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722272_2.jpg,0.658554196357727,0.34144577383995056
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722482_2.jpg,0.9924554824829102,0.007544469553977251
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722539_2.jpg,0.7649612426757812,0.23503871262073517
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722663_2.jpg,0.9715117812156677,0.028488166630268097
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722711_2.jpg,0.6473239064216614,0.3526761829853058
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722753_2.jpg,0.8617762327194214,0.1382237672805786
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167722822_2.jpg,0.9781664609909058,0.021833494305610657
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723028_2.jpg,0.9998618364334106,0.00013817909348290414
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723092_2.jpg,0.9929815530776978,0.007018388248980045
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723161_2.jpg,0.08658424019813538,0.913415789604187
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723664_2.jpg,0.9906684756278992,0.009331521578133106
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723737_2.jpg,0.9864062666893005,0.013593718409538269
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723787_2.jpg,0.9793847799301147,0.02061523124575615
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\167723846_2.jpg,0.9951973557472229,0.004802696406841278
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168093720_2.jpg,0.07760052382946014,0.9223994612693787
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168094096_2.jpg,0.31733056902885437,0.682669460773468
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168094187_2.jpg,0.9985623955726624,0.001437569735571742
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168383172_2.jpg,0.9370512366294861,0.0629488155245781
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168454839_2.jpg,0.8352106809616089,0.1647893339395523
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168455017_2.jpg,0.84803706407547,0.15196289122104645
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168455607_2.jpg,0.8555744290351868,0.14442560076713562
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168455742_2.jpg,0.3846108317375183,0.6153892278671265
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456174_2.jpg,0.9940306544303894,0.005969379097223282
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456300_2.jpg,0.9933196306228638,0.006680372636765242
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456479_2.jpg,0.9858406782150269,0.014159301295876503
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456546_2.jpg,0.9997707009315491,0.0002292794524691999
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456646_2.jpg,0.937939465045929,0.06206049770116806
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456714_2.jpg,0.9795268177986145,0.020473163574934006
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456844_2.jpg,0.9923121333122253,0.007687906268984079
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168456919_2.jpg,0.9804020524024963,0.019597943872213364
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457124_2.jpg,0.9428867697715759,0.05711323767900467
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457191_2.jpg,0.657819390296936,0.34218063950538635
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457332_2.jpg,0.9966435432434082,0.0033564921468496323
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457502_2.jpg,0.9704628586769104,0.029537150636315346
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457565_2.jpg,0.9934240579605103,0.006575898267328739
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457743_2.jpg,0.5845106244087219,0.4154893457889557
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168457815_2.jpg,0.0002266125666210428,0.9997734427452087
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168458027_2.jpg,0.9970715045928955,0.0029284199699759483
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168458444_2.jpg,0.9992654919624329,0.0007345071062445641
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168458611_2.jpg,0.9991389513015747,0.0008610561490058899
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168458691_2.jpg,0.9976522326469421,0.002347727073356509
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168628471_2.jpg,0.6899719834327698,0.310028076171875
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168744518_2.jpg,0.9704034328460693,0.029596520587801933
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168832419_2.jpg,0.7112297415733337,0.2887701690196991
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168832730_2.jpg,0.9843441247940063,0.015655945986509323
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168832908_2.jpg,0.8043856620788574,0.19561439752578735
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833026_2.jpg,0.8991021513938904,0.10089780390262604
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833274_2.jpg,0.9737773537635803,0.02622269280254841
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833409_2.jpg,0.013499134220182896,0.9865009188652039
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833562_2.jpg,0.8480668067932129,0.1519332081079483
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833624_2.jpg,0.9986263513565063,0.0013736658729612827
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168833943_2.jpg,0.9818825125694275,0.018117522820830345
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834028_2.jpg,0.8313572406768799,0.1686428040266037
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834179_2.jpg,0.8450830578804016,0.154916912317276
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834240_2.jpg,0.9922752976417542,0.007724700961261988
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834820_2.jpg,0.9473515748977661,0.05264835059642792
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168834944_2.jpg,0.9907557368278503,0.009244197979569435
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835016_2.jpg,0.9973010420799255,0.0026990012265741825
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835063_2.jpg,0.7648179531097412,0.23518209159374237
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835149_2.jpg,0.9271048903465271,0.0728951171040535
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835343_2.jpg,0.9845804572105408,0.01541956327855587
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835536_2.jpg,0.5584840774536133,0.4415159523487091
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168835783_2.jpg,0.9811646938323975,0.01883525215089321
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836034_2.jpg,0.08832410722970963,0.9116758704185486
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836192_2.jpg,0.7909015417098999,0.2090984582901001
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836255_2.jpg,0.11538185924291611,0.8846181035041809
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836309_2.jpg,0.9900630116462708,0.009937000460922718
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168836354_2.jpg,0.9828132390975952,0.017186757177114487
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168866522_2.jpg,0.6607872843742371,0.33921271562576294
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168866893_2.jpg,0.9710483551025391,0.02895168773829937
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168918533_2.jpg,0.9967345595359802,0.0032654544338583946
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168918598_2.jpg,0.9091836214065552,0.090816430747509
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919075_2.jpg,0.9994858503341675,0.0005141279543749988
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919107_2.jpg,0.9949474334716797,0.005052535329014063
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919213_2.jpg,0.23393872380256653,0.7660613059997559
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919452_2.jpg,0.5925832986831665,0.4074167311191559
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919627_2.jpg,0.9988166093826294,0.0011834596516564488
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919683_2.jpg,0.9926867485046387,0.0073132626712322235
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919705_2.jpg,0.9963590502738953,0.0036408943124115467
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919786_2.jpg,0.4595414698123932,0.5404585003852844
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168919823_2.jpg,0.9998451471328735,0.0001548853178974241
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920043_2.jpg,0.002824442693963647,0.9971755743026733
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920124_2.jpg,0.9966339468955994,0.0033660188782960176
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920191_2.jpg,0.8981792330741882,0.10182079672813416
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920235_2.jpg,0.22119495272636414,0.7788050174713135
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920411_2.jpg,0.9958276152610779,0.004172340035438538
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920455_2.jpg,0.9984605312347412,0.0015394364017993212
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920517_2.jpg,0.9915522933006287,0.008447679691016674
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920735_2.jpg,0.9833268523216248,0.016673192381858826
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920785_2.jpg,0.8493438959121704,0.150656059384346
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920817_2.jpg,0.9931192398071289,0.00688079884275794
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168920868_2.jpg,0.9383121132850647,0.0616879016160965
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168921000_2.jpg,0.999414324760437,0.0005856772768311203
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168922278_2.jpg,0.043720874935388565,0.9562791585922241
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168922339_2.jpg,0.9666758179664612,0.03332410752773285
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\168922566_2.jpg,0.9994319081306458,0.0005680789472535253
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169011637_2.jpg,0.002588459523394704,0.9974115490913391
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169011804_2.jpg,0.49807819724082947,0.5019217729568481
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012026_2.jpg,0.9911659359931946,0.00883407611399889
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012370_2.jpg,0.9967283010482788,0.0032717150170356035
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012588_2.jpg,0.9882176518440247,0.011782350018620491
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012646_2.jpg,0.975950300693512,0.02404966950416565
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169012720_2.jpg,0.973793089389801,0.026206985116004944
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169013080_2.jpg,0.11052951216697693,0.8894705176353455
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169013204_2.jpg,0.3637942373752594,0.636205792427063
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169013423_2.jpg,0.3452793061733246,0.6547207236289978
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014456_2.jpg,0.953167200088501,0.0468328483402729
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014668_2.jpg,0.9985404014587402,0.001459556515328586
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014717_2.jpg,0.9722757935523987,0.027724215760827065
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014785_2.jpg,0.9996868371963501,0.0003131769481115043
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014865_2.jpg,0.9446004033088684,0.055399566888809204
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169014938_2.jpg,0.9825711846351624,0.01742878556251526
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169015238_2.jpg,0.9237145185470581,0.0762854740023613
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169015269_2.jpg,0.0915379747748375,0.9084619879722595
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169015300_2.jpg,0.9475783705711365,0.05242166295647621
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169015347_2.jpg,0.993462085723877,0.0065378835424780846
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169108996_2.jpg,0.9870325326919556,0.012967425398528576
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109054_2.jpg,0.0381808876991272,0.961819052696228
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109192_2.jpg,0.9975188970565796,0.0024811814073473215
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109328_2.jpg,0.9990554451942444,0.0009445281466469169
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109565_2.jpg,0.9712173342704773,0.028782639652490616
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169109645_2.jpg,0.9998698234558105,0.00013014768774155527
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169114588_2.jpg,0.49974119663238525,0.5002588033676147
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169114650_2.jpg,0.9807012677192688,0.019298678264021873
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169114787_2.jpg,0.9910187721252441,0.008981229737401009
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169114896_2.jpg,0.9918084740638733,0.008191464468836784
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169115134_2.jpg,0.43923452496528625,0.5607654452323914
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119527_2.jpg,0.39451220631599426,0.6054878830909729
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119574_2.jpg,0.9968680739402771,0.0031319449190050364
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119653_2.jpg,0.9990436434745789,0.0009562934283167124
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119703_2.jpg,0.9838940501213074,0.016105972230434418
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119785_2.jpg,0.9755250215530396,0.02447497472167015
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119941_2.jpg,0.9871971607208252,0.012802831828594208
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169119986_2.jpg,0.8529717922210693,0.14702825248241425
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169120086_2.jpg,0.9988928437232971,0.001107236254028976
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507171_2.jpg,0.7433783411979675,0.25662174820899963
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507417_2.jpg,0.9923205971717834,0.007679401896893978
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507486_2.jpg,0.8938794136047363,0.1061205118894577
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507570_2.jpg,0.9521694183349609,0.047830551862716675
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507647_2.jpg,0.7752578258514404,0.22474223375320435
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507722_2.jpg,0.992130696773529,0.007869257591664791
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507791_2.jpg,0.20480529963970184,0.795194685459137
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169507895_2.jpg,0.9922031164169312,0.007796894293278456
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169508150_2.jpg,0.9462003111839294,0.05379962921142578
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169508321_2.jpg,0.26051202416419983,0.7394879460334778
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169508404_2.jpg,0.9907063841819763,0.009293689392507076
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169604750_2.jpg,0.01103091612458229,0.988969087600708
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169608538_2.jpg,0.9744493961334229,0.02555057592689991
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169608810_2.jpg,0.6528351902961731,0.3471647799015045
C:\Users\holyb\OneDrive\Desktop\shoe_wear_project\data\images\train\169609087_2.jpg,0.8975546956062317,0.10244527459144592
